train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.4499, 0.6832, 0.5711, 0.4531, 0.5442, 0.6608, 0.6388, 0.3764, 0.2593, 0.3503, 
0.4067, 0.6968, 0.6082, 0.4993, 0.5928, 0.3997, 0.7150, 0.6153, 0.5026, 0.6113, 
0.3845, 0.7179, 0.6244, 0.5186, 0.6174, 0.4305, 0.7113, 0.6170, 0.4581, 0.5787, 
0.3739, 0.7284, 0.6325, 0.5293, 0.6275, 0.4025, 0.6654, 0.6451, 0.5059, 0.6067, 
0.3665, 0.7367, 0.6394, 0.5379, 0.6348, 0.6285, 0.6660, 0.4079, 0.2811, 0.3807, 
0.3757, 0.7272, 0.6316, 0.5285, 0.6256, 0.3847, 0.7010, 0.6366, 0.5277, 0.6244, 
0.3612, 0.7388, 0.6443, 0.5451, 0.6401, 0.3649, 0.7335, 0.6518, 0.5476, 0.6445, 
0.3480, 0.7429, 0.6549, 0.5543, 0.6531, 0.3446, 0.7611, 0.6583, 0.5666, 0.6645, 
0.3493, 0.7412, 0.6548, 0.5508, 0.6520, 0.4010, 0.7274, 0.6380, 0.5259, 0.6079, 
0.3674, 0.7314, 0.6271, 0.5326, 0.6338, 0.3637, 0.7564, 0.6302, 0.5474, 0.6454, 
0.3640, 0.7364, 0.6272, 0.5363, 0.6371, 0.3586, 0.7524, 0.6378, 0.5502, 0.6505, 
0.3644, 0.7330, 0.6305, 0.5353, 0.6368, 0.3651, 0.7405, 0.6374, 0.5442, 0.6440, 
0.3810, 0.7298, 0.6200, 0.5243, 0.6203, 0.3616, 0.7447, 0.6374, 0.5471, 0.6475, 
0.3464, 0.7449, 0.6484, 0.5534, 0.6547, 0.3403, 0.7771, 0.6551, 0.5712, 0.6688, 
0.3362, 0.7528, 0.6614, 0.5642, 0.6649, 0.3353, 0.7673, 0.6704, 0.5731, 0.6738, 
0.3378, 0.7529, 0.6597, 0.5622, 0.6633, 0.3369, 0.7775, 0.6568, 0.5741, 0.6722, 
0.3336, 0.7554, 0.6629, 0.5661, 0.6675, 0.3356, 0.7761, 0.6596, 0.5744, 0.6735, 
0.3379, 0.7525, 0.6608, 0.5627, 0.6632, 0.3392, 0.7559, 0.6708, 0.5680, 0.6699, 
0.3298, 0.7563, 0.6658, 0.5695, 0.6713, 0.3282, 0.7720, 0.6729, 0.5796, 0.6808, 
0.3300, 0.7576, 0.6654, 0.5693, 0.6712, 0.3338, 0.7707, 0.6658, 0.5751, 0.6753, 
0.3302, 0.7585, 0.6644, 0.5692, 0.6710, 0.3321, 0.7755, 0.6626, 0.5773, 0.6770, 
